SK_ID_CURR,PRED_CLASSE,SCORE_CLIENT,PAYMENT_RATE,EXT_SOURCE_2,EXT_SOURCE_3,EXT_SOURCE_1,Âge (ans),Sexe,Annuités ($),PREV_CNT_PAYMENT_MEAN,Anciennete (ans),Niveau éducation,Statut familial,Montant du crédit ($),INSTAL_AMT_INSTALMENT_SUM,INSTAL_DPD_MEAN,DAYS_ID_PUBLISH,POS_MONTHS_BALANCE_MAX,FLAG_OWN_CAR,ANNUITY_INCOME_PERC,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,REGION_POPULATION_RELATIVE,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_DBD_MAX,BURO_AMT_CREDIT_SUM_DEBT_MAX,PREV_APP_CREDIT_PERC_MIN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MAX,APPROVED_CNT_PAYMENT_SUM,BURO_DAYS_CREDIT_MAX,INSTAL_DBD_SUM
310584,0,0.0110091510235585,0.0639,0.3858713384356138,0.4596904504249018,0.5059935113854908,42,Masculin,17253.0,12.88888888888889,19,Higher education,Married,270000.0,4140420.885,0.3253968253968254,-3335,-14.0,1,0.1278,-761.0,0.010276,783.3939285714287,60.0,1341396.0,0.831739166597355,650.0,4682.0,116.0,-276.0,841.0
144076,0,0.1135516072160951,0.0513181818181818,0.4709235078291274,0.5352762504724826,0.5059935113854908,60,Masculin,25402.5,26.166666666666668,4,Secondary / secondary special,Married,495000.0,2421313.2,1.0612244897959184,-4772,-2.0,1,0.28225,252.0,0.018209,1430.7061224489796,64.0,149458.5,0.7839448102853559,-211.0,909.5,157.0,-300.0,1302.0
176989,0,0.1215405692674864,0.05,0.0210827134112527,0.5478104658520093,0.5059935113854908,61,Feminin,20250.0,12.0,4,Secondary / secondary special,Married,405000.0,328357.485,0.0384615384615384,-5447,-4.0,1,0.1666666666666666,11.0,0.025164,0.0,31.0,0.0,0.8988052373627464,-354.0,11.0,30.0,-357.0,266.0
163135,0,0.0343525110874901,0.0443607562154696,0.162144567666238,0.6528965519806539,0.5059935113854908,39,Masculin,18499.5,19.0,4,Secondary / secondary special,Married,417024.0,2037451.275,0.2658959537572254,-4221,-1.0,1,0.16444,-1632.0,0.025164,-1397.434421965318,58.0,124290.0,0.0,-768.0,31149.0,76.0,-1798.0,1469.0
265322,0,0.0271039266049804,0.0331750690607734,0.6879618881066997,0.5638350489514956,0.4247490825569284,42,Feminin,34587.0,12.0,8,Higher education,Married,1042560.0,66643.065,0.0,-5245,-17.0,1,0.19215,48.0,0.00496,0.0,49.0,243441.0,1.005063115550007,-276.0,48.0,12.0,-488.0,87.0
284260,0,0.0127164870049375,0.02924,0.7503894481730187,0.5902333386185574,0.5059935113854908,53,Masculin,26316.0,18.0,34,Higher education,Married,900000.0,1281714.705,0.2318840579710145,-3056,-2.0,0,0.158054054054054,560.0,0.0088659999999999,-493.9284782608696,75.0,390145.5,0.0,-359.0,653.0,72.0,-171.0,419.0
445323,0,0.2479572605963423,0.0614250827025997,0.3540046660725024,0.5352762504724826,0.1882643041648419,22,Feminin,31918.5,12.0,2,Secondary / secondary special,Single / not married,519633.0,376616.475,0.6363636363636364,-1022,-2.0,0,0.2026571428571428,252.0,0.003813,969.273409090909,27.0,149458.5,0.8956604879252382,-211.0,909.5,24.0,-300.0,315.0
372979,0,0.1580204436440723,0.0670811489589645,0.0543064082674288,0.5352762504724826,0.4372217503818831,38,Masculin,34375.5,8.0,2,Secondary / secondary special,Married,512446.5,593942.265,0.0,-4566,-1.0,1,0.30556,252.0,0.0096569999999999,0.0,38.0,149458.5,0.8762773250549735,-751.0,-751.0,24.0,-1116.0,329.0
320299,0,0.0529991579323564,0.0360611307686516,0.6058242372184671,0.746300213050371,0.5059935113854908,42,Feminin,32332.5,10.0,6,Higher education,Married,896602.5,149540.94,2.095238095238096,-2844,-2.0,0,0.2052857142857143,679.0,0.022625,1287.6514285714286,43.0,329436.0,1.0,31163.0,31163.0,30.0,-417.0,337.0
438670,0,0.1443701588785178,0.05,0.5794298272334909,0.3108182544189319,0.6590628205230057,49,Masculin,12375.0,23.25,19,Secondary / secondary special,Civil marriage,247500.0,1744040.07,0.4148936170212766,-1506,-2.0,1,0.0723684210526315,252.0,0.015221,1219.0016489361703,43.0,149458.5,0.0,-211.0,909.5,165.0,-300.0,537.0
274436,0,0.0201484201669506,0.029385,0.6351444073263913,0.4776491548517548,0.8144499969360921,61,Feminin,26446.5,26.0,4,Higher education,Married,900000.0,4000341.69,0.0121951219512195,-4641,-2.0,0,0.0839571428571428,-53.0,0.031329,0.0,42.0,557919.0,0.9198620573392898,-211.0,925.0,156.0,-83.0,984.0
357435,0,0.0180108420321989,0.105510682191685,0.0974069026415843,0.5352762504724826,0.6138781971831675,43,Masculin,27157.5,6.666666666666667,12,Secondary / secondary special,Married,257391.0,284194.575,0.0,-90,-5.0,1,0.2011666666666666,252.0,0.025164,0.0,21.0,149458.5,0.9528538469254688,-211.0,909.5,20.0,-300.0,193.0
358091,0,0.0606366655087413,0.0369314711511055,0.3278688966736389,0.237916079507114,0.8379010518505823,54,Masculin,24489.0,21.666666666666668,0,Incomplete higher,Married,663093.0,1904813.235,0.3058252427184466,-3173,-1.0,0,0.1209333333333333,107.0,0.007305,524.8450485436894,42.0,202513.5,0.0,-984.0,1057.0,58.0,-261.0,1093.0
123527,0,0.0670229357676217,0.0324188963587961,0.4489068314373178,0.8061492814355136,0.5059935113854908,57,Masculin,25866.0,16.0,2,Secondary / secondary special,Widow,797868.0,1346650.29,0.6758241758241759,-4377,-1.0,0,0.1336744186046511,-228.0,0.010147,209.14417582417585,45.0,309187.62,0.0,-127.0,1092.0,80.0,-328.0,1422.0
440542,0,0.0211261552041748,0.0324966974900924,0.716758582407892,0.4241303111942548,0.593722737014505,44,Masculin,17712.0,18.0,5,Higher education,Married,545040.0,112328.775,0.0,-930,-1.0,0,0.1157647058823529,45.0,0.02461,0.0,31.0,10798.965,1.0,-211.0,1753.0,18.0,-259.0,242.0
418988,0,0.1821878715017618,0.1186774728310922,0.7302648201637119,0.1556893746835917,0.5059935113854908,28,Masculin,86980.5,8.0,3,Higher education,Single / not married,732915.0,21660.795,0.25,-2181,-72.0,0,0.32215,1856.0,0.0084739999999999,0.0,7.0,0.0,1.0424305919329493,-211.0,1856.0,8.0,-1799.0,23.0
106630,0,0.0756105487715565,0.0307285714285714,0.3793216296484769,0.7194907850918436,0.7649680481222603,49,Masculin,9679.5,8.0,12,Secondary / secondary special,Single / not married,315000.0,74897.595,5.2,-1575,-67.0,0,0.0846583753148614,386.0,0.0196889999999999,1381.725,15.0,678156.3,1.0423553719008265,-24.0,1501.0,8.0,-325.0,45.0
372638,0,0.2749355183244621,0.035575,0.6979506127017202,0.5262949398096192,0.1715456454231216,31,Feminin,32017.5,10.0,0,Secondary / secondary special,Married,900000.0,261465.03,4.611111111111111,-4099,-5.0,0,0.1226724137931034,252.0,0.019101,6456.12,26.0,149458.5,0.9191031145641656,-211.0,909.5,10.0,-300.0,187.0
221274,0,0.3333602921422763,0.1079594790159189,0.4093463738542745,0.4650692149562261,0.2710193175152717,23,Feminin,53712.0,6.0,4,Secondary / secondary special,Married,497520.0,72648.675,0.0,-1084,-13.0,0,0.1989333333333333,942.0,0.014464,0.0,15.0,1551213.0,1.0553927914423928,-62.0,942.0,6.0,-83.0,67.0
300192,0,0.0118997103648224,0.1009282160759124,0.2858978721410488,0.7801436381572275,0.5059935113854908,54,Masculin,48294.0,6.0,4,Secondary / secondary special,Married,478498.5,102794.175,0.0,-3440,-1.0,0,0.5366,252.0,0.016612,0.0,29.0,149458.5,1.0553796485999876,9299.0,9299.0,6.0,-1659.0,128.0
227676,0,0.2292648170679642,0.0265170633225919,0.0855968255711163,0.046629335970417,0.5059935113854908,30,Feminin,24588.0,12.0,0,Secondary / secondary special,Single / not married,927252.0,328357.485,0.0384615384615384,-3795,-4.0,1,0.1366,246.0,0.018801,0.0,31.0,886500.0,0.8988052373627464,-65.0,1800.0,30.0,-26.0,266.0
118598,0,0.0907994562836977,0.0558344319372612,0.6600296270954392,0.4650692149562261,0.7563510224290089,51,Masculin,29731.5,19.0,25,Higher education,Separated,532494.0,1034500.365,3.419354838709677,-2234,-49.0,0,0.26428,252.0,0.028663,4248.043548387097,34.0,0.0,0.0,12694.0,12694.0,48.0,-652.0,378.0
108037,0,0.0233071177908393,0.0447412353923205,0.6863447627679878,0.6313545365850379,0.5059935113854908,65,Masculin,8442.0,24.0,4,Secondary / secondary special,Separated,188685.0,299904.705,0.0,-4601,-1.0,0,0.07504,896.0,0.010276,0.0,22.0,164466.0,0.8603224821691228,-210.0,1053.0,48.0,-200.0,325.0
381310,0,0.0605558911428583,0.0323973256924546,0.680539914152838,0.6706517530862718,0.4909698206332418,34,Masculin,30528.0,6.0,14,Secondary / secondary special,Single / not married,942300.0,58020.255,0.1666666666666666,-4372,-17.0,0,0.2261333333333333,252.0,0.0116569999999999,0.0,6.0,0.0,1.0554577464788732,-2615.0,-2615.0,6.0,-2655.0,18.0
240602,0,0.0516155678364785,0.0795272727272727,0.6298173958835928,0.7801436381572275,0.5059935113854908,30,Masculin,19683.0,9.25,7,Secondary / secondary special,Single / not married,247500.0,160294.815,0.8571428571428571,-3464,-40.0,0,0.2187,252.0,0.025164,255.56625,16.0,0.0,0.923713387390369,-856.0,-856.0,27.0,-1586.0,153.0
432962,0,0.0350407847478713,0.0407212421620845,0.6015813390268889,0.5352762504724826,0.5059935113854908,36,Masculin,17856.0,10.5,0,Secondary / secondary special,Married,438493.5,281120.31,0.3846153846153846,-368,-1.0,0,0.2645333333333333,252.0,0.010966,-424.1388461538461,8.0,149458.5,0.8833922261484098,-211.0,909.5,30.0,-300.0,59.0
105626,0,0.0290919741873739,0.0733957249112148,0.4741664916138628,0.5352762504724826,0.5059935113854908,25,Masculin,14787.0,17.818181818181817,0,Secondary / secondary special,Married,201469.5,1089520.335,0.0,-1722,-1.0,0,0.1643,252.0,0.0105,-3158.002894736842,141.0,149458.5,0.7911392405063291,-211.0,909.5,96.0,-300.0,2981.0
393973,0,0.0503899234609886,0.0535405405405405,0.2331056493322453,0.6212263380626669,0.5059935113854908,62,Masculin,26743.5,13.5,4,Secondary / secondary special,Married,499500.0,622756.9349999999,0.1702127659574468,-5002,-2.0,0,0.1981,190.0,0.0145199999999999,-4106.553510638298,34.0,184279.5,0.9266140056330792,-83.0,549.0,54.0,-182.0,619.0
121949,0,0.2791006523237662,0.0464694315337862,0.2363817870831988,0.4223696523543468,0.5059935113854908,45,Feminin,46791.0,12.0,6,Secondary / secondary special,Married,1006920.0,328357.485,0.0384615384615384,-171,-4.0,0,0.20796,467.0,0.010032,0.0,31.0,126315.0,0.8988052373627464,-768.0,467.0,30.0,-397.0,266.0
136226,0,0.0168021356697221,0.099812382739212,0.2319427311585574,0.6092756673894402,0.5059935113854908,43,Masculin,14364.0,6.0,12,Secondary / secondary special,Married,143910.0,529178.76,0.0,-4806,-75.0,0,0.1596,551.0,0.0145199999999999,0.0,30.0,0.0,0.0,-211.0,551.0,12.0,-521.0,445.0
256544,0,0.023138547722453,0.0727666666666666,0.6326475881699606,0.2512394458905693,0.624762502797467,51,Feminin,9823.5,6.5,6,Secondary / secondary special,Married,135000.0,88110.135,0.2666666666666666,-2411,-57.0,1,0.10915,-206.0,0.00702,451.7099999999999,35.0,587578.5,1.0,-157.0,739.0,20.0,-1087.0,94.0
259349,0,0.0381828540110453,0.0979549718574108,0.7173974284901177,0.2405414172860865,0.5059935113854908,66,Masculin,23494.5,10.333333333333334,14,Higher education,Married,239850.0,192760.695,5.961538461538462,-905,-1.0,0,0.1135,378.0,0.032561,2166.230769230769,32.0,477171.0,1.0,-160.0,378.0,31.0,-890.0,87.0
117544,0,0.0285580540585756,0.048839988751406,0.4637870827085159,0.5352762504724826,0.2922669170461639,25,Masculin,31261.5,5.333333333333333,4,Secondary / secondary special,Civil marriage,640080.0,299426.175,0.0,-1879,-9.0,0,0.34735,113.0,0.018029,0.0,32.0,62460.0,0.949840608938911,-211.0,113.0,16.0,-252.0,350.0
270006,0,0.1175230341105443,0.0513949901859986,0.6351697444811367,0.4170996682522097,0.5418174509705,50,Feminin,19795.5,10.5,1,Secondary / secondary special,Married,385164.0,496419.39,0.0625,-1791,-1.0,1,0.17596,1044.0,0.020246,69.82734375,81.0,58765.5,0.8833922261484098,-211.0,1044.0,42.0,-398.0,465.0
158192,0,0.0335267122731975,0.0294379521424596,0.7524888155519052,0.3589512285783967,0.8224982661586963,64,Masculin,19044.0,31.33333333333333,4,Higher education,Married,646920.0,4749079.32,0.0923076923076923,-3128,-1.0,1,0.0705333333333333,-2083.0,0.011703,-6844.717038461537,25.0,260550.0,0.8016353360856147,31110.0,31110.0,282.0,-380.0,576.0
333443,1,0.5746070441295584,0.05,0.1405701340547653,0.2366108235287817,0.1402984396605714,22,Feminin,9000.0,10.0,1,Secondary / secondary special,Married,180000.0,184927.14,0.0,-835,-3.0,1,0.0571428571428571,1375.0,0.020246,0.0,56.0,662962.635,0.9857512953367876,-26.0,1375.0,20.0,-42.0,149.0
103834,0,0.3529748392387771,0.0560168025698047,0.3653406345762999,0.5442347412142162,0.5059935113854908,54,Feminin,40806.0,12.0,2,Secondary / secondary special,Civil marriage,728460.0,196875.81,0.0,-3104,-62.0,0,0.3022666666666667,-5.0,0.018801,0.0,24.0,11340.0,1.0208171882098287,-401.0,-5.0,12.0,-52.0,191.0
208638,0,0.0977873422476669,0.0563427561837455,0.5883977508153595,0.7992967832109371,0.5059935113854908,66,Masculin,14350.5,13.25,4,Secondary / secondary special,Widow,254700.0,444252.555,0.0,-4004,-6.0,0,0.0911142857142857,-882.0,0.010032,0.0,43.0,126189.0,0.8833922261484098,73.0,1254.0,64.0,-207.0,810.0
199872,0,0.0476691669965903,0.0614172568411348,0.5799573004824992,0.4938628816996244,0.4029331074478757,34,Masculin,32976.0,10.666666666666666,5,Secondary / secondary special,Married,536917.5,292881.6,0.0,-1174,-2.0,0,0.3664,1029.0,0.014464,0.0,36.0,177565.5,0.9044960487633844,-166.0,1647.0,46.0,-165.0,491.0
344122,0,0.2763485262943294,0.0750249341027285,0.3305828695906487,0.2498850627504553,0.5059935113854908,33,Feminin,37912.5,15.0,3,Higher education,Married,505332.0,165913.46999999997,0.0,-3648,-26.0,1,0.210625,167.0,0.0096569999999999,0.0,115.0,91567.305,0.8256304406353765,-82.0,167.0,30.0,-137.0,662.0
302755,0,0.0187913296317328,0.0396570581801503,0.2858978721410488,0.7801436381572275,0.7055645424334218,51,Masculin,30348.0,38.333333333333336,32,Secondary / secondary special,Married,765261.0,673153.47,0.0483870967741935,-2066,-1.0,0,0.1686,-849.0,0.00963,166.9768548387097,54.0,132817.5,0.6852259902187349,-442.0,796.0,122.0,-867.0,1119.0
429696,0,0.0142215683934709,0.05,0.2858978721410488,0.5352762504724826,0.5059935113854908,61,Feminin,11250.0,12.0,19,Higher education,Married,225000.0,328357.485,0.0384615384615384,-5830,-4.0,1,0.0833333333333333,252.0,0.072508,0.0,31.0,149458.5,0.8988052373627464,-211.0,909.5,30.0,-300.0,266.0
285451,0,0.0742538311688867,0.0274983164983164,0.6918494833461981,0.4920600938649263,0.5059935113854908,43,Feminin,36751.5,7.333333333333333,20,Secondary / secondary special,Married,1336500.0,105460.965,0.0,-4324,-2.0,1,0.2207297297297297,818.0,0.026392,0.0,23.0,592888.5,1.0,280.0,818.0,22.0,-1009.0,107.0
215443,0,0.0341696902160741,0.0480968280467445,0.4889059066150965,0.520897599048938,0.6152768762420522,51,Masculin,12964.5,15.6,19,Secondary / secondary special,Separated,269550.0,373025.565,2.339622641509434,-2245,-45.0,0,0.1600555555555555,135.0,0.0105,1631.5106603773586,37.0,51742.845,0.7987766483763605,14.0,161.0,42.0,-416.0,641.0
197891,0,0.250184964097023,0.0303197452002633,0.6591458334658841,0.1245194708919845,0.1335615920145111,32,Feminin,38340.0,12.0,3,Secondary / secondary special,Married,1264522.5,328357.485,0.0384615384615384,-2872,-4.0,0,0.284,244.0,0.01885,0.0,31.0,236360.79,0.8988052373627464,-241.0,1485.0,30.0,-121.0,266.0
149690,0,0.0037714957536892,0.1027372313899083,0.7018317783302983,0.7636399214572418,0.5059935113854908,28,Feminin,49504.5,12.0,8,Secondary / secondary special,Married,481855.5,1302705.36,0.0,-3084,-9.0,0,0.22002,252.0,0.032561,0.0,27.0,0.0,0.0,-1650.0,-1650.0,72.0,-1960.0,560.0
190059,0,0.3652966280929265,0.0380378373277977,0.250811300192376,0.5154953751603267,0.5059935113854908,52,Masculin,14512.5,6.0,6,Secondary / secondary special,Married,381528.0,27243.855,0.0,-2822,-26.0,0,0.1535714285714285,218.0,0.035792,0.0,16.0,73191.195,1.0505131817267055,-622.0,335.0,6.0,-122.0,68.0
311288,0,0.5025152959056497,0.0294333333333333,0.29837276348046,0.5352762504724826,0.6665500319152026,47,Masculin,19867.5,21.6,6,Secondary / secondary special,Civil marriage,675000.0,2968914.96,0.128440366972477,-975,-7.0,0,0.1576785714285714,1063.0,0.018209,161.71100917431193,20.0,192672.0,0.0,-309.0,1581.0,108.0,-245.0,543.0
364550,0,0.0238887793527608,0.0991809523809523,0.7238468870550844,0.4668640059537032,0.5059935113854908,62,Masculin,46863.0,18.0,4,Secondary / secondary special,Widow,472500.0,112555.17,0.0,-4150,-18.0,0,0.1602153846153846,672.0,0.04622,0.0,32.0,420367.5,1.1111217549573713,896.0,988.0,18.0,-367.0,459.0
310142,0,0.0157670382430556,0.05,0.5723853166457951,0.5744466170995097,0.5059935113854908,61,Masculin,33750.0,21.0,4,Secondary / secondary special,Single / not married,675000.0,962443.35,0.0,-5156,-2.0,0,0.1415094339622641,-1755.0,0.010006,-32727.272727272728,21.0,0.0,0.9198616528074176,-729.0,-729.0,42.0,-854.0,186.0
315514,0,0.1436167177051271,0.0294053307236198,0.3542247319929012,0.8245949709919925,0.5059935113854908,49,Masculin,22986.0,9.0,14,Secondary / secondary special,Single / not married,781695.0,63520.155,0.0,-1511,-41.0,0,0.20432,323.0,0.035792,0.0,11.0,144607.5,1.0483143302436224,-2296.0,323.0,8.0,-1044.0,77.0
317970,0,0.0625572089692343,0.05,0.4756933728706597,0.375711009574066,0.5059935113854908,55,Masculin,6750.0,48.0,4,Secondary / secondary special,Married,135000.0,1013949.495,0.5434782608695652,-3576,-2.0,0,0.0681818181818181,71.0,0.006852,2442.3114130434783,52.0,18436.5,0.8632596685082873,-123.0,71.0,48.0,-294.0,377.0
115924,0,0.3564366449784412,0.0380115370827041,0.5068733382926642,0.6195277080511546,0.5059935113854908,44,Feminin,15745.5,9.0,1,Secondary / secondary special,Single / not married,414229.5,49318.02,0.0,-4103,-22.0,0,0.17495,432.0,0.022625,0.0,18.0,253377.0,1.111147433801896,-211.0,432.0,18.0,-656.0,60.0
171220,0,0.1359683979452979,0.029385,0.5569375651516276,0.2340151665320674,0.5059935113854908,36,Masculin,26446.5,10.0,0,Secondary / secondary special,Married,900000.0,125371.8,0.0,-1813,-4.0,0,0.23508,212.0,0.006296,0.0,14.0,310486.5,0.9191045836787872,-211.0,544.0,10.0,-552.0,111.0
252737,0,0.0343165712681353,0.1052814258911819,0.5873116383910612,0.722392890081304,0.2773289476802841,31,Feminin,50503.5,10.8,6,Higher education,Single / not married,479700.0,883807.605,0.0,-3981,-9.0,1,0.3741,252.0,0.003069,0.0,62.0,0.0,0.9680485260595758,-519.0,-519.0,36.0,-704.0,411.0
282042,0,0.3784053951312723,0.0790447847862379,0.2854828552596654,0.501075160239048,0.5059935113854908,40,Masculin,19602.0,10.0,11,Secondary / secondary special,Separated,247986.0,17795.25,0.0,-4424,-2.0,0,0.17424,246.0,0.020713,0.0,21.0,314253.0,1.0,-211.0,718.0,10.0,-303.0,93.0
176098,0,0.0908050547832745,0.05106,0.2598076423985638,0.7267112092725122,0.6219316821967351,40,Masculin,45954.0,10.4,9,Secondary / secondary special,Married,900000.0,533839.725,0.627906976744186,-4735,-3.0,0,0.2917714285714285,252.0,0.030755,570.9317441860466,41.0,149458.5,1.0,-211.0,909.5,52.0,-300.0,351.0
160234,0,0.3281482195999372,0.0790062962670249,0.21132324582303,0.5334816299804352,0.4334930032367058,33,Masculin,40486.5,14.571428571428571,1,Higher education,Married,512446.5,588214.53,0.5714285714285714,-2410,-11.0,0,0.1666111111111111,-865.0,0.008068,2173.23,30.0,1633558.5,0.9044812876555696,-174.0,1334.0,42.0,-279.0,103.0
405661,0,0.2028346266664547,0.05,0.4579353820456954,0.4992720153045617,0.5059935113854908,28,Masculin,16875.0,15.6,1,Secondary / secondary special,Married,337500.0,94785.39,6.0,-2966,-57.0,0,0.125,589.0,0.00963,1490.3625000000002,38.0,626355.0,0.8833922261484098,350.0,589.0,12.0,-1238.0,208.0
210565,0,0.5330297091261622,0.0795053003533568,0.04690963752948,0.5352762504724826,0.5059935113854908,21,Masculin,20250.0,10.0,0,Secondary / secondary special,Civil marriage,254700.0,122816.835,0.0,-460,-1.0,1,0.3,252.0,0.002134,0.0,20.0,149458.5,0.9191030995823258,-211.0,909.5,10.0,-300.0,105.0
331444,0,0.0371626981978586,0.0443214611178614,0.6151525919279317,0.6754132910917112,0.5995685146794602,43,Masculin,21010.5,30.0,22,Secondary / secondary special,Married,474048.0,1497599.595,0.1875,-4624,-1.0,0,0.18676,252.0,0.031329,622.970625,63.0,0.0,0.8732106424098959,-908.0,-908.0,120.0,-1062.0,1109.0
168442,0,0.0348829301544859,0.05,0.5056161491051522,0.7517237147741489,0.5059935113854908,42,Masculin,13500.0,12.0,4,Secondary / secondary special,Single / not married,270000.0,220169.61,0.0,-4081,-8.0,0,0.15,252.0,0.010032,0.0,33.0,0.0,0.9499330003654526,-1667.0,-1667.0,24.0,-1848.0,98.0
159309,0,0.065917698484196,0.0614653465346534,0.7238600003643091,0.266456808245056,0.7300125325029756,46,Masculin,27936.0,35.07692307692308,28,Secondary / secondary special,Married,454500.0,4306176.45,0.4705882352941176,-538,-14.0,1,0.1612467532467532,753.0,0.026392,1621.5617647058823,30.0,555628.5,0.0,722.0,753.0,156.0,-343.0,442.0
237395,0,0.0432829358572662,0.0482779168156358,0.5834584388491859,0.5779691187553125,0.5179150470543281,28,Masculin,36459.0,5.333333333333333,7,Secondary / secondary special,Married,755190.0,486556.74,3.1538461538461537,-3117,-2.0,0,0.1080266666666666,31009.0,0.04622,-7320.523846153846,39.0,228208.5,1.0,-868.0,31009.0,16.0,-750.0,219.0
284297,0,0.0232394710258034,0.0974195121951219,0.7492449443782475,0.5352762504724826,0.8189463667017829,48,Masculin,89869.5,6.0,1,Secondary / secondary special,Married,922500.0,508325.76,0.0,-1184,-1.0,0,0.166425,252.0,0.0038179999999999,0.0,6.0,149458.5,0.9498324362750076,-211.0,909.5,12.0,-300.0,20.0
218809,0,0.2477050222145449,0.0468741677171925,0.6648461135724144,0.3046721837533529,0.5059935113854908,44,Masculin,23760.0,6.0,2,Secondary / secondary special,Married,506889.0,28087.2,0.0,-3479,-1.0,0,0.264,102.0,0.00496,0.0,18.0,58020.615,1.0489211003129633,-162.0,102.0,6.0,-262.0,84.0
235611,0,0.0875085708207323,0.0527672065122787,0.5772167408467136,0.3606125659189888,0.5059935113854908,61,Feminin,13914.0,6.0,4,Secondary / secondary special,Single / not married,263686.5,55998.36,0.0,-4498,-26.0,1,0.1030666666666666,1.0,0.00823,0.0,24.0,368424.0,0.968054211035818,428.0,1735.0,6.0,-15.0,61.0
360255,0,0.4614801503465625,0.0730084857255624,0.4037434298622805,0.4436153084085652,0.138262798501949,22,Feminin,39955.5,10.0,2,Incomplete higher,Single / not married,547272.0,62954.46,0.0,-616,-4.0,0,0.2959666666666666,27303.0,0.035792,0.0,36.0,156950.64,1.0,-360.0,27303.0,10.0,-376.0,225.0
428763,0,0.1240699141996047,0.1089664310954063,0.5242885693598159,0.5352762504724826,0.0724637594090826,43,Feminin,11101.5,9.2,15,Secondary / secondary special,Widow,101880.0,150667.875,1.6666666666666667,-4277,-2.0,1,0.12335,252.0,0.035792,1793.481,38.0,149458.5,0.0,-211.0,909.5,34.0,-300.0,96.0
214074,0,0.0773686656816425,0.05135,0.7263706064636765,0.2764406945454034,0.4646068317261346,51,Masculin,23107.5,10.4,15,Secondary / secondary special,Married,450000.0,738321.2999999999,1.5333333333333334,-2317,-30.0,0,0.1395380434782608,-514.0,0.010006,2977.58475,36.0,167796.0,0.0,160.0,856.0,52.0,-29.0,653.0
440298,0,0.4148844790508545,0.0483,0.593577837873483,0.1895952597360396,0.5059935113854908,51,Masculin,32602.5,13.5,4,Higher education,Married,675000.0,180070.83,0.0,-2497,-7.0,0,0.36225,339.0,0.0145199999999999,0.0,34.0,161433.0,0.8833922261484098,-78.0,1069.0,18.0,-27.0,121.0
156832,0,0.2914860084748814,0.0355888888888888,0.4145642389942376,0.3139166772114369,0.3395988434441948,46,Masculin,28827.0,5.0,3,Secondary / secondary special,Widow,810000.0,219330.63,0.0,-604,-23.0,1,0.2135333333333333,338.0,0.0096569999999999,166.58839285714288,24.0,78255.0,1.0,-193.0,619.0,10.0,-28.0,167.0
222831,0,0.1747927442695449,0.0673852848101265,0.4050760002868019,0.4596904504249018,0.5059935113854908,48,Masculin,15331.5,25.6,10,Secondary / secondary special,Civil marriage,227520.0,704259.72,0.0,-1249,-1.0,0,0.17035,391.0,0.010556,0.0,21.0,152541.0,0.7163323782234957,-211.0,976.0,32.0,-336.0,357.0
351928,0,0.0863949846113412,0.05,0.4777117299057343,0.5352762504724826,0.5059935113854908,21,Masculin,9000.0,12.0,1,Incomplete higher,Married,180000.0,93986.55,0.5,-243,-2.0,1,0.0666666666666666,252.0,0.02461,939.8655,40.0,149458.5,0.9045016913869371,-211.0,909.5,12.0,-300.0,72.0
338305,0,0.0713435554601764,0.0324957983193277,0.5581189654962411,0.4223696523543468,0.4214371876169513,42,Feminin,17401.5,19.2,16,Secondary / secondary special,Civil marriage,535500.0,1347583.23,0.0992907801418439,-4932,-1.0,0,0.1289,318.0,0.020713,289.3768085106383,32.0,308421.0,0.0,-127.0,430.0,84.0,-119.0,1087.0
108538,0,0.1655228594043113,0.0639,0.6379320300612007,0.5919766183185521,0.3515826925031066,49,Feminin,14377.5,9.0,8,Secondary / secondary special,Widow,225000.0,98372.745,1.4705882352941178,-1436,-2.0,0,0.071,968.0,0.028663,869.3682352941177,32.0,225396.0,1.0,12723.0,12723.0,18.0,-234.0,116.0
163149,0,0.1228407591639434,0.05,0.1296684384352398,0.5352762504724826,0.3307277110054387,54,Masculin,14625.0,33.0,1,Secondary / secondary special,Married,292500.0,1037649.645,0.025,-3283,-1.0,0,0.1083333333333333,252.0,0.025164,-1770.45975,30.0,149458.5,0.8732099196646874,-211.0,909.5,72.0,-300.0,364.0
188141,0,0.0465390698432236,0.0514646639042357,0.7402667385843889,0.7826078370261895,0.4577054146048485,39,Masculin,16096.5,12.0,20,Secondary / secondary special,Married,312768.0,52874.55,0.0,-5699,-69.0,0,0.0917179487179487,468.0,0.011703,0.0,10.0,246550.5,1.1238095238095238,-725.0,468.0,12.0,-1064.0,79.0
254832,0,0.129169330074846,0.0303185271770894,0.2663103612437609,0.3154721549257734,0.7770132041166237,57,Masculin,63495.0,22.0,4,Secondary / secondary special,Married,2094264.0,4041975.6,0.3703703703703703,-4639,-3.0,0,0.35275,-2477.0,0.007114,0.0,26.0,1231947.0,0.9357688276688126,792.0,916.0,154.0,-181.0,348.0
